P266: 0  (0,2.2362),(111.4000,31.9296,-16.5711),(-0.3470,0.8199,0.4602)
P267: 0  (0,2.2414),(109.4000,30.9466,-16.3311),(-0.3472,0.8193,0.4503)
P268: 0  (0,2.2457),(107.4000,29.9563,-16.0811),(-0.3578,0.8298,0.4325)
P269: 0  (0,2.2407),(105.4000,28.9774,-15.8311),(-0.3576,0.8295,0.4221)
P270: 0  (0,2.2469),(103.4000,27.9869,-15.5711),(-0.3578,0.8399,0.4094)
P271: 0  (0,2.2402),(101.4000,27.0118,-15.3111),(-0.3582,0.8396,0.4003)
P272: 0  (0,2.2483),(99.4000,26.0208,-15.0411),(-0.3684,0.8506,0.3907)
P273: 0  (0,2.2456),(97.4000,25.0360,-14.7711),(-0.3687,0.8497,0.3710)
P274: 0  (0,2.2500),(95.4000,24.0412,-14.5011),(-0.3691,0.8507,0.3598)
P275: 0  (0,2.2477),(93.4000,23.0544,-14.2211),(-0.3756,0.8608,0.3508)
P276: 0  (0,2.2526),(91.4000,22.0593,-13.9311),(-0.3799,0.8591,0.3342)
P277: 0  (0,2.2543),(89.4000,21.0604,-13.6411),(-0.3872,0.8636,0.3192)
P278: 0  (0,2.2506),(87.4000,20.0699,-13.3511),(-0.3868,0.8711,0.3102)
P279: 0  (0,2.2565),(85.4000,19.0661,-13.0611),(-0.3897,0.8693,0.3000)
P280: 0  (0,2.2531),(83.4000,18.0728,-12.7611),(-0.3986,0.8720,0.2899)
P281: 0  (0,0.8442),(83.4000,17.8033,-11.9611),(-0.3926,0.8782,0.2899)
P282: 0  (0,2.2523),(85.4000,18.7946,-12.2611),(-0.3904,0.8692,0.3000)
P283: 0  (0,2.2498),(87.4000,19.7833,-12.5511),(-0.3810,0.8703,0.3101)
P284: 0  (0,2.2467),(89.4000,20.7648,-12.8411),(-0.3803,0.8698,0.3198)
P285: 0  (0,2.2458),(91.4000,21.7444,-13.1311),(-0.3799,0.8602,0.3402)
