P282: 0  (0,2.2523),(2.0000,0.9913,-0.3000),(-0.3904,0.8692,0.3000)
P283: 0  (0,2.2498),(2.0000,0.9887,-0.2900),(-0.3810,0.8703,0.3101)
P284: 0  (0,2.2467),(2.0000,0.9815,-0.2900),(-0.3803,0.8698,0.3198)
P285: 0  (0,2.2458),(2.0000,0.9796,-0.2900),(-0.3799,0.8602,0.3402)
P286: 0  (0,2.2462),(2.0000,0.9804,-0.2900),(-0.3690,0.8599,0.3499)
P287: 0  (0,2.2456),(2.0000,0.9821,-0.2800),(-0.3639,0.8563,0.3588)
P288: 0  (0,2.2395),(2.0000,0.9707,-0.2700),(-0.3634,0.8489,0.3768)
P289: 0  (0,2.2427),(2.0000,0.9782,-0.2700),(-0.3630,0.8505,0.3908)
P290: 0  (0,2.2397),(2.0000,0.9713,-0.2700),(-0.3527,0.8390,0.3995)
P291: 0  (0,2.2359),(2.0000,0.9652,-0.2600),(-0.3523,0.8399,0.4089)
P292: 0  (0,2.2407),(2.0000,0.9764,-0.2600),(-0.3520,0.8291,0.4285)
P293: 0  (0,2.2359),(2.0000,0.9679,-0.2500),(-0.3525,0.8299,0.4389)
P294: 0  (0,2.2363),(2.0000,0.9688,-0.2500),(-0.3415,0.8192,0.4495)
P295: 0  (0,2.2362),(2.0000,0.9711,-0.2400),(-0.3412,0.8200,0.4595)
P296: 0  (0,2.2285),(2.0000,0.9557,-0.2300),(-0.3409,0.8101,0.4794)
P297: 0  (0,2.2319),(2.0000,0.9636,-0.2300),(-0.3308,0.8101,0.4895)
P298: 0  (0,2.2337),(2.0000,0.9701,-0.2200),(-0.3307,0.8000,0.4996)
P299: 0  (0,2.2315),(2.0000,0.9649,-0.2200),(-0.3306,0.7996,0.5097)
P300: 0  (0,2.2241),(2.0000,0.9521,-0.2000),(-0.3303,0.7900,0.5195)
P301: 0  (0,2.2331),(2.0000,0.9710,-0.2100),(-0.3204,0.7800,0.5298)
P302: 0  (0,2.2284),(2.0000,0.9641,-0.1900),(-0.3203,0.7800,0.5398)
P303: 0  (0,2.2237),(2.0000,0.9532,-0.1900),(-0.3202,0.7700,0.5499)
P304: 0  (0,2.2260),(2.0000,0.9606,-0.1800),(-0.3202,0.7600,0.5597)
P305: 0  (0,2.2269),(2.0000,0.9645,-0.1700),(-0.3145,0.7600,0.5698)
P306: 0  (0,2.2235),(2.0000,0.9584,-0.1600),(-0.3143,0.7500,0.5797)
P307: 0  (0,2.2253),(2.0000,0.9626,-0.1600),(-0.3141,0.7511,0.5898)
P308: 0  (0,2.2235),(2.0000,0.9615,-0.1400),(-0.3141,0.7400,0.5960)
P309: 0  (0,2.2183),(2.0000,0.9493,-0.1400),(-0.3152,0.7300,0.6059)
P310: 0  (0,2.2256),(2.0000,0.9677,-0.1300),(-0.3101,0.7297,0.6158)
P311: 0  (0,2.2186),(2.0000,0.9529,-0.1200),(-0.3101,0.7200,0.6198)
P312: 0  (0,2.2220),(2.0000,0.9619,-0.1100),(-0.3101,0.7091,0.6298)
P313: 0  (0,2.2210),(2.0000,0.9605,-0.1000),(-0.3036,0.7097,0.6355)
P314: 0  (0,2.2183),(2.0000,0.9554,-0.0900),(-0.3037,0.7000,0.6454)
P315: 0  (0,2.2205),(2.0000,0.9613,-0.0800),(-0.3039,0.6948,0.6499)
P316: 0  (0,2.2167),(2.0000,0.9533,-0.0700),(-0.3040,0.6897,0.6551)
P317: 0  (0,2.2190),(2.0000,0.9594,-0.0600),(-0.3041,0.6802,0.6650)
P318: 0  (0,2.2169),(2.0000,0.9552,-0.0500),(-0.3042,0.6752,0.6700)
P319: 0  (0,2.2189),(2.0000,0.9602,-0.0400),(-0.3044,0.6697,0.6747)
P320: 0  (0,2.2152),(2.0000,0.9521,-0.0200),(-0.3099,0.6590,0.6804)
P321: 0  (0,2.2170),(2.0000,0.9564,-0.0200),(-0.3099,0.6609,0.6900)
P322: 0  (0,2.2119),(2.0000,0.9447,0.0000),(-0.3099,0.6500,0.6901)
P323: 0  (0,2.2145),(2.0000,0.9507,0.0100),(-0.3100,0.6400,0.7000)
P324: 0  (0,2.2147),(2.0000,0.9511,0.0200),(-0.3100,0.6400,0.6999)
P325: 0  (0,2.2151),(2.0000,0.9514,0.0400),(-0.3101,0.6300,0.7101)
P326: 0  (0,2.2106),(2.0000,0.9404,0.0500),(-0.3101,0.6201,0.7099)
P327: 0  (0,2.2116),(2.0000,0.9422,0.0600),(-0.3201,0.6200,0.7201)
P328: 0  (0,2.2163),(2.0000,0.9524,0.0700),(-0.3201,0.6100,0.7297)
P329: 0  (0,2.2079),(2.0000,0.9310,0.0900),(-0.3205,0.6003,0.7298)
P330: 0  (0,2.2177),(2.0000,0.9529,0.1000),(-0.3206,0.5999,0.7397)
P331: 0  (0,2.2090),(2.0000,0.9313,0.1100),(-0.3206,0.5900,0.7398)
P332: 0  (0,2.2101),(2.0000,0.9314,0.1300),(-0.3202,0.5803,0.7497)
P333: 0  (0,2.2160),(2.0000,0.9439,0.1400),(-0.3203,0.5804,0.7497)
P334: 0  (0,2.2107),(2.0000,0.9282,0.1600),(-0.3302,0.5699,0.7498)
P335: 0  (0,2.2134),(2.0000,0.9329,0.1700),(-0.3239,0.5591,0.7599)
P336: 0  (0,2.2072),(2.0000,0.9140,0.1900),(-0.3301,0.5547,0.7653)
P337: 0  (0,1.3601),(-0.0000,-1.1000,0.8000),(-0.3265,0.5490,0.7702)
P338: 0  (0,2.2012),(-2.0000,-0.8996,-0.1900),(-0.3198,0.5600,0.7641)
P339: 0  (0,2.2034),(-2.0000,-0.9088,-0.1700),(-0.3231,0.5710,0.7580)
P340: 0  (0,2.2056),(-2.0000,-0.9161,-0.1600),(-0.3204,0.5722,0.7498)
P341: 0  (0,2.2052),(-2.0000,-0.9183,-0.1400),(-0.3204,0.5795,0.7496)
P342: 0  (0,2.2029),(-2.0000,-0.9142,-0.1300),(-0.3116,0.5897,0.7480)
P343: 0  (0,2.2019),(-2.0000,-0.9145,-0.1100),(-0.3126,0.6010,0.7396)
P344: 0  (0,2.2083),(-2.0000,-0.9309,-0.1000),(-0.3125,0.5995,0.7377)
P345: 0  (0,2.2010),(-2.0000,-0.9144,-0.0900),(-0.3128,0.6097,0.7308)
P346: 0  (0,2.2064),(-2.0000,-0.9291,-0.0700),(-0.3127,0.6209,0.7188)
P347: 0  (0,2.2077),(-2.0000,-0.9329,-0.0600),(-0.3103,0.6195,0.7185)
P348: 0  (0,2.2044),(-2.0000,-0.9258,-0.0500),(-0.3104,0.6300,0.7089)
P349: 0  (0,2.2089),(-2.0000,-0.9368,-0.0400),(-0.3104,0.6409,0.7086)
P350: 0  (0,2.2039),(-2.0000,-0.9256,-0.0200),(-0.3011,0.6396,0.6995)
P351: 0  (0,2.2076),(-2.0000,-0.9346,-0.0100),(-0.3009,0.6501,0.6987)
P352: 0  (0,2.2098),(-2.0000,-0.9398,0.0000),(-0.3093,0.6589,0.6910)
P353: 0  (0,2.2093),(-2.0000,-0.9384,0.0200),(-0.3092,0.6602,0.6807)
P354: 0  (0,2.2081),(-2.0000,-0.9356,0.0200),(-0.2997,0.6704,0.6804)
P355: 0  (0,2.2131),(-2.0000,-0.9466,0.0400),(-0.2997,0.6692,0.6714)
P356: 0  (0,2.2084),(-2.0000,-0.9353,0.0500),(-0.2997,0.6800,0.6704)
P357: 0  (0,2.2175),(-2.0000,-0.9558,0.0600),(-0.2996,0.6905,0.6605)
P358: 0  (0,2.2093),(-2.0000,-0.9360,0.0700),(-0.2996,0.6891,0.6518)
P359: 0  (0,2.2123),(-2.0000,-0.9422,0.0800),(-0.2997,0.7000,0.6504)
P360: 0  (0,2.2146),(-2.0000,-0.9468,0.0900),(-0.2996,0.7105,0.6404)
P361: 0  (0,2.2124),(-2.0000,-0.9407,0.1000),(-0.3084,0.7103,0.6322)
P362: 0  (0,2.2137),(-2.0000,-0.9425,0.1100),(-0.3083,0.7200,0.6223)
P363: 0  (0,2.2150),(-2.0000,-0.9444,0.1200),(-0.3083,0.7306,0.6204)
P364: 0  (0,2.2192),(-2.0000,-0.9528,0.1300),(-0.3069,0.7300,0.6104)
P365: 0  (0,2.2135),(-2.0000,-0.9381,0.1400),(-0.3071,0.7400,0.6004)
P366: 0  (0,2.2138),(-2.0000,-0.9388,0.1400),(-0.3071,0.7474,0.5925)
P367: 0  (0,2.2211),(-2.0000,-0.9527,0.1600),(-0.3070,0.7500,0.5827)
P368: 0  (0,2.2177),(-2.0000,-0.9448,0.1600),(-0.3065,0.7600,0.5725)
P369: 0  (0,2.2191),(-2.0000,-0.9462,0.1700),(-0.3142,0.7600,0.5671)
P370: 0  (0,2.2192),(-2.0000,-0.9447,0.1800),(-0.3143,0.7700,0.5557)
P371: 0  (0,2.2209),(-2.0000,-0.9467,0.1900),(-0.3143,0.7800,0.5460)
P372: 0  (0,2.2188),(-2.0000,-0.9417,0.1900),(-0.3144,0.7800,0.5359)
P373: 0  (0,2.2260),(-2.0000,-0.9544,0.2100),(-0.3255,0.7900,0.5269)
P374: 0  (0,2.2183),(-2.0000,-0.9385,0.2000),(-0.3247,0.8009,0.5102)
P375: 0  (0,2.2255),(-2.0000,-0.9511,0.2200),(-0.3248,0.8000,0.4999)
P376: 0  (0,2.2243),(-2.0000,-0.9483,0.2200),(-0.3250,0.8098,0.4899)
P377: 0  (0,2.2281),(-2.0000,-0.9547,0.2300),(-0.3362,0.8090,0.4801)
P378: 0  (0,2.2228),(-2.0000,-0.9422,0.2300),(-0.3354,0.8201,0.4645)
P379: 0  (0,2.2289),(-2.0000,-0.9542,0.2400),(-0.3358,0.8244,0.4538)
P380: 0  (0,2.2304),(-2.0000,-0.9551,0.2500),(-0.3423,0.8303,0.4401)
P381: 0  (0,2.2303),(-2.0000,-0.9548,0.2500),(-0.3464,0.8334,0.4303)
P382: 0  (0,2.2332),(-2.0000,-0.9589,0.2600),(-0.3467,0.8402,0.4132)
P383: 0  (0,2.2310),(-2.0000,-0.9537,0.2600),(-0.3472,0.8425,0.4022)
P384: 0  (0,2.2329),(-2.0000,-0.9555,0.2700),(-0.3576,0.8499,0.3894)
P385: 0  (0,2.2380),(-2.0000,-0.9673,0.2700),(-0.3581,0.8516,0.3809)
P386: 0  (0,2.2309),(-2.0000,-0.9508,0.2700),(-0.3586,0.8607,0.3611)
P387: 0  (0,2.2419),(-2.0000,-0.9735,0.2800),(-0.3619,0.8601,0.3501)
P388: 0  (0,2.2384),(-2.0000,-0.9625,0.2900),(-0.3744,0.8666,0.3408)
P389: 0  (0,2.2409),(-2.0000,-0.9682,0.2900),(-0.3740,0.8712,0.3258)
P390: 0  (0,2.2434),(-2.0000,-0.9740,0.2900),(-0.3741,0.8688,0.3090)
P391: 0  (0,2.2421),(-2.0000,-0.9709,0.2900),(-0.3869,0.8740,0.2999)
P392: 0  (0,2.2486),(-2.0000,-0.9829,0.3000),(-0.3863,0.8810,0.2900)
P393: 0  (0,0.8412),(-0.0000,-0.2602,0.8000),(-0.3810,0.8802,0.2900)
P394: 0  (0,2.2420),(2.0000,0.9677,-0.3000),(-0.3802,0.8799,0.3000)
P395: 0  (0,2.2361),(2.0000,0.9572,-0.2900),(-0.3698,0.8705,0.3105)
P396: 0  (0,2.2387),(2.0000,0.9632,-0.2900),(-0.3685,0.8695,0.3308)
P397: 0  (0,2.2363),(2.0000,0.9577,-0.2900),(-0.3673,0.8709,0.3397)
P398: 0  (0,2.2329),(2.0000,0.9497,-0.2900),(-0.3597,0.8594,0.3494)
P399: 0  (0,2.2349),(2.0000,0.9573,-0.2800),(-0.3534,0.8610,0.3669)
P400: 0  (0,2.2272),(2.0000,0.9420,-0.2700),(-0.3528,0.8575,0.3809)
P401: 0  (0,2.2298),(2.0000,0.9483,-0.2700),(-0.3522,0.8501,0.3893)
P402: 0  (0,2.2288),(2.0000,0.9459,-0.2700),(-0.3417,0.8486,0.4085)
P403: 0  (0,2.2235),(2.0000,0.9362,-0.2600),(-0.3412,0.8402,0.4193)
P404: 0  (0,2.2260),(2.0000,0.9421,-0.2600),(-0.3408,0.8395,0.4297)
P405: 0  (0,2.2240),(2.0000,0.9401,-0.2500),(-0.3306,0.8301,0.4398)
P406: 0  (0,2.2254),(2.0000,0.9434,-0.2500),(-0.3300,0.8300,0.4600)
P407: 0  (0,2.2217),(2.0000,0.9373,-0.2400),(-0.3297,0.8200,0.4701)
P408: 0  (0,2.2177),(2.0000,0.9301,-0.2300),(-0.3289,0.8105,0.4804)
P409: 0  (0,2.2216),(2.0000,0.9394,-0.2300),(-0.3191,0.8100,0.4906)
P410: 0  (0,2.2163),(2.0000,0.9292,-0.2200),(-0.3189,0.8000,0.5007)
P411: 0  (0,2.2181),(2.0000,0.9336,-0.2200),(-0.3188,0.7998,0.5105)
P412: 0  (0,2.2135),(2.0000,0.9270,-0.2000),(-0.3173,0.7900,0.5302)
P413: 0  (0,2.2199),(2.0000,0.9401,-0.2100),(-0.3084,0.7800,0.5404)
P414: 0  (0,2.2104),(2.0000,0.9219,-0.1900),(-0.3083,0.7800,0.5504)
P415: 0  (0,2.2164),(2.0000,0.9361,-0.1900),(-0.3083,0.7700,0.5608)
P416: 0  (0,2.2117),(2.0000,0.9270,-0.1800),(-0.3082,0.7600,0.5702)
P417: 0  (0,2.2136),(2.0000,0.9333,-0.1700),(-0.2999,0.7600,0.5801)
P418: 0  (0,2.2112),(2.0000,0.9295,-0.1600),(-0.2998,0.7500,0.5901)
P419: 0  (0,2.2147),(2.0000,0.9377,-0.1600),(-0.2999,0.7399,0.6000)
P420: 0  (0,2.2024),(2.0000,0.9115,-0.1400),(-0.2998,0.7400,0.6001)
P421: 0  (0,2.2136),(2.0000,0.9382,-0.1400),(-0.2999,0.7300,0.6100)
P422: 0  (0,2.2124),(2.0000,0.9368,-0.1300),(-0.3001,0.7301,0.6200)
P423: 0  (0,2.2085),(2.0000,0.9290,-0.1200),(-0.3002,0.7200,0.6299)
P424: 0  (0,2.2081),(2.0000,0.9293,-0.1100),(-0.3003,0.7100,0.6399)
P425: 0  (0,2.2035),(2.0000,0.9196,-0.1000),(-0.3001,0.7102,0.6398)
P426: 0  (0,2.2115),(2.0000,0.9395,-0.0900),(-0.3002,0.7000,0.6498)
P427: 0  (0,2.2032),(2.0000,0.9207,-0.0800),(-0.3002,0.6899,0.6596)
P428: 0  (0,2.2067),(2.0000,0.9299,-0.0700),(-0.3002,0.6904,0.6597)
P429: 0  (0,2.2076),(2.0000,0.9327,-0.0600),(-0.3003,0.6800,0.6696)
P430: 0  (0,2.2028),(2.0000,0.9219,-0.0500),(-0.3003,0.6698,0.6793)
P431: 0  (0,2.2072),(2.0000,0.9328,-0.0400),(-0.3003,0.6707,0.6796)
P432: 0  (0,2.1990),(2.0000,0.9138,-0.0200),(-0.3017,0.6601,0.6881)
P433: 0  (0,2.2068),(2.0000,0.9326,-0.0200),(-0.3019,0.6512,0.6989)
P434: 0  (0,2.2021),(2.0000,0.9214,0.0000),(-0.3003,0.6497,0.6997)
P435: 0  (0,2.2008),(2.0000,0.9184,0.0100),(-0.3002,0.6403,0.7065)
P436: 0  (0,2.1995),(2.0000,0.9151,0.0200),(-0.3047,0.6337,0.7097)
P437: 0  (0,2.1987),(2.0000,0.9125,0.0400),(-0.3048,0.6298,0.7165)
P438: 0  (0,2.1972),(2.0000,0.9084,0.0500),(-0.3052,0.6203,0.7197)
P439: 0  (0,2.2040),(2.0000,0.9242,0.0600),(-0.3043,0.6141,0.7263)
P440: 0  (0,2.1981),(2.0000,0.9093,0.0700),(-0.3044,0.6111,0.7286)
P441: 0  (0,2.1944),(2.0000,0.8986,0.0900),(-0.3033,0.6003,0.7413)
P442: 0  (0,2.1972),(2.0000,0.9042,0.1000),(-0.3034,0.5943,0.7453)
P443: 0  (0,2.1956),(2.0000,0.8992,0.1100),(-0.3101,0.5911,0.7499)
P444: 0  (0,2.1971),(2.0000,0.9001,0.1300),(-0.3154,0.5799,0.7553)
P445: 0  (0,2.1973),(2.0000,0.8992,0.1400),(-0.3153,0.5691,0.7543)
P446: 0  (0,2.1933),(2.0000,0.8859,0.1600),(-0.3141,0.5643,0.7598)
P447: 0  (0,2.1960),(2.0000,0.8908,0.1700),(-0.3177,0.5607,0.7704)
P448: 0  (0,2.1903),(2.0000,0.8726,0.1900),(-0.3162,0.5501,0.7732)
P449: 0  (0,1.3833),(-0.0000,-1.1285,0.8000),(-0.3064,0.5505,0.7812)
P450: 0  (0,2.1810),(-2.0000,-0.8490,-0.1900),(-0.3063,0.5575,0.7722)
P451: 0  (0,2.1879),(-2.0000,-0.8707,-0.1700),(-0.3067,0.5590,0.7635)
P452: 0  (0,2.1822),(-2.0000,-0.8581,-0.1600),(-0.3065,0.5700,0.7644)
P453: 0  (0,2.1921),(-2.0000,-0.8864,-0.1400),(-0.3061,0.5808,0.7614)
P454: 0  (0,2.1887),(-2.0000,-0.8794,-0.1300),(-0.3074,0.5865,0.7531)
P455: 0  (0,2.1888),(-2.0000,-0.8826,-0.1100),(-0.2998,0.5890,0.7514)
P456: 0  (0,2.1891),(-2.0000,-0.8844,-0.1000),(-0.2999,0.5997,0.7387)
P457: 0  (0,2.1883),(-2.0000,-0.8835,-0.0900),(-0.2955,0.6064,0.7340)
P458: 0  (0,2.1922),(-2.0000,-0.8950,-0.0700),(-0.2953,0.6089,0.7300)
P459: 0  (0,2.1937),(-2.0000,-0.8994,-0.0600),(-0.2948,0.6197,0.7239)
P460: 0  (0,2.1909),(-2.0000,-0.8929,-0.0500),(-0.2958,0.6308,0.7202)
P461: 0  (0,2.1907),(-2.0000,-0.8931,-0.0400),(-0.2957,0.6290,0.7139)
P462: 0  (0,2.1954),(-2.0000,-0.9053,-0.0200),(-0.2966,0.6397,0.7103)
P463: 0  (0,2.1941),(-2.0000,-0.9022,-0.0100),(-0.2964,0.6508,0.7043)
P464: 0  (0,2.1935),(-2.0000,-0.9007,0.0000),(-0.2943,0.6491,0.6997)
P465: 0  (0,2.2022),(-2.0000,-0.9215,0.0200),(-0.2941,0.6596,0.6971)
P466: 0  (0,2.1932),(-2.0000,-0.8998,0.0200),(-0.2952,0.6641,0.6860)
P467: 0  (0,2.2013),(-2.0000,-0.9188,0.0400),(-0.2949,0.6702,0.6796)
P468: 0  (0,2.1971),(-2.0000,-0.9081,0.0500),(-0.2947,0.6797,0.6765)
P469: 0  (0,2.1983),(-2.0000,-0.9104,0.0600),(-0.2945,0.6834,0.6667)
P470: 0  (0,2.2014),(-2.0000,-0.9172,0.0700),(-0.2943,0.6902,0.6595)
P471: 0  (0,2.1994),(-2.0000,-0.9116,0.0800),(-0.2941,0.6997,0.6571)
P472: 0  (0,2.2000),(-2.0000,-0.9120,0.0900),(-0.2940,0.7029,0.6472)
P473: 0  (0,2.2007),(-2.0000,-0.9128,0.1000),(-0.2930,0.7099,0.6395)
P474: 0  (0,2.2021),(-2.0000,-0.9150,0.1100),(-0.2928,0.7197,0.6294)
P475: 0  (0,2.2016),(-2.0000,-0.9126,0.1200),(-0.2926,0.7225,0.6277)
P476: 0  (0,2.2033),(-2.0000,-0.9153,0.1300),(-0.2927,0.7300,0.6178)
P477: 0  (0,2.2087),(-2.0000,-0.9266,0.1400),(-0.2929,0.7401,0.6079)
P478: 0  (0,2.1986),(-2.0000,-0.9024,0.1400),(-0.2930,0.7394,0.5994)
P479: 0  (0,2.2092),(-2.0000,-0.9246,0.1600),(-0.2924,0.7500,0.5890)
P480: 0  (0,2.2021),(-2.0000,-0.9075,0.1600),(-0.2999,0.7600,0.5798)
P481: 0  (0,2.2072),(-2.0000,-0.9179,0.1700),(-0.3022,0.7600,0.5693)
P482: 0  (0,2.2037),(-2.0000,-0.9078,0.1800),(-0.3023,0.7700,0.5605)
P483: 0  (0,2.2093),(-2.0000,-0.9191,0.1900),(-0.3023,0.7800,0.5495)
P484: 0  (0,2.2058),(-2.0000,-0.9108,0.1900),(-0.3025,0.7800,0.5395)
P485: 0  (0,2.2152),(-2.0000,-0.9289,0.2100),(-0.3047,0.7900,0.5293)
P486: 0  (0,2.2060),(-2.0000,-0.9092,0.2000),(-0.3128,0.7998,0.5163)
P487: 0  (0,2.2110),(-2.0000,-0.9165,0.2200),(-0.3130,0.7999,0.5075)
P488: 0  (0,2.2127),(-2.0000,-0.9208,0.2200),(-0.3133,0.8100,0.4972)
P489: 0  (0,2.2117),(-2.0000,-0.9158,0.2300),(-0.3168,0.8167,0.4865)
P490: 0  (0,2.2114),(-2.0000,-0.9151,0.2300),(-0.3240,0.8199,0.4697)
P491: 0  (0,2.2172),(-2.0000,-0.9265,0.2400),(-0.3243,0.8297,0.4613)
P492: 0  (0,2.2166),(-2.0000,-0.9224,0.2500),(-0.3237,0.8289,0.4454)
P493: 0  (0,2.2183),(-2.0000,-0.9264,0.2500),(-0.3352,0.8409,0.4345)
P494: 0  (0,2.2212),(-2.0000,-0.9306,0.2600),(-0.3356,0.8390,0.4201)
P495: 0  (0,2.2156),(-2.0000,-0.9172,0.2600),(-0.3362,0.8510,0.4114)
P496: 0  (0,2.2245),(-2.0000,-0.9358,0.2700),(-0.3469,0.8494,0.3921)
P497: 0  (0,2.2225),(-2.0000,-0.9310,0.2700),(-0.3475,0.8611,0.3792)
P498: 0  (0,2.2225),(-2.0000,-0.9309,0.2700),(-0.3482,0.8594,0.3708)
P499: 0  (0,2.2268),(-2.0000,-0.9381,0.2800),(-0.3602,0.8597,0.3497)
P500: 0  (0,2.2302),(-2.0000,-0.9432,0.2900),(-0.3614,0.8703,0.3399)
P501: 0  (0,2.2305),(-2.0000,-0.9439,0.2900),(-0.3627,0.8689,0.3305)
P502: 0  (0,2.2316),(-2.0000,-0.9465,0.2900),(-0.3702,0.8769,0.3168)
P503: 0  (0,2.2331),(-2.0000,-0.9501,0.2900),(-0.3741,0.8808,0.3003)
P504: 0  (0,2.2365),(-2.0000,-0.9549,0.3000),(-0.3758,0.8800,0.2900)
P505: 0  (0,0.8433),(-0.0000,-0.2669,0.8000),(-0.3699,0.8800,0.2900)
P506: 0  (0,2.2322),(2.0000,0.9448,-0.3000),(-0.3689,0.8799,0.2997)
P507: 0  (0,2.2283),(2.0000,0.9388,-0.2900),(-0.3686,0.8809,0.3210)
P508: 0  (0,2.2251),(2.0000,0.9311,-0.2900),(-0.3557,0.8734,0.3297)
P509: 0  (0,2.2255),(2.0000,0.9321,-0.2900),(-0.3555,0.8700,0.3403)
P510: 0  (0,2.2264),(2.0000,0.9343,-0.2900),(-0.3553,0.8655,0.3555)
P511: 0  (0,2.2195),(2.0000,0.9208,-0.2800),(-0.3429,0.8588,0.3706)
P512: 0  (0,2.2156),(2.0000,0.9144,-0.2700),(-0.3422,0.8607,0.3790)
P513: 0  (0,2.2176),(2.0000,0.9191,-0.2700),(-0.3414,0.8493,0.3982)
P514: 0  (0,2.2184),(2.0000,0.9211,-0.2700),(-0.3308,0.8501,0.4103)
P515: 0  (0,2.2093),(2.0000,0.9018,-0.2600),(-0.3301,0.8400,0.4200)
P516: 0  (0,2.2163),(2.0000,0.9188,-0.2600),(-0.3295,0.8400,0.4403)
P517: 0  (0,2.2118),(2.0000,0.9108,-0.2500),(-0.3191,0.8308,0.4503)
P518: 0  (0,2.2092),(2.0000,0.9046,-0.2500),(-0.3186,0.8311,0.4595)
P519: 0  (0,2.2101),(2.0000,0.9094,-0.2400),(-0.3180,0.8201,0.4714)
P520: 0  (0,2.2046),(2.0000,0.8986,-0.2300),(-0.3067,0.8210,0.4911)
P521: 0  (0,2.2061),(2.0000,0.9022,-0.2300),(-0.3073,0.8100,0.5004)
P522: 0  (0,2.2068),(2.0000,0.9063,-0.2200),(-0.3070,0.8002,0.5103)
P523: 0  (0,2.2069),(2.0000,0.9067,-0.2200),(-0.3066,0.8001,0.5243)
P524: 0  (0,2.1980),(2.0000,0.8895,-0.2000),(-0.2955,0.7900,0.5332)
P525: 0  (0,2.2085),(2.0000,0.9128,-0.2100),(-0.2964,0.7800,0.5433)
P526: 0  (0,2.2001),(2.0000,0.8968,-0.1900),(-0.2963,0.7800,0.5534)
P527: 0  (0,2.2029),(2.0000,0.9037,-0.1900),(-0.2962,0.7700,0.5603)
P528: 0  (0,2.1994),(2.0000,0.8973,-0.1800),(-0.2962,0.7600,0.5737)
P529: 0  (0,2.1971),(2.0000,0.8934,-0.1700),(-0.2981,0.7602,0.5834)
P530: 0  (0,2.1988),(2.0000,0.8995,-0.1600),(-0.2859,0.7500,0.5969)
P531: 0  (0,2.1998),(2.0000,0.9021,-0.1600),(-0.2841,0.7402,0.6049)
P532: 0  (0,2.1943),(2.0000,0.8918,-0.1400),(-0.2841,0.7397,0.6099)
P533: 0  (0,2.1981),(2.0000,0.9011,-0.1400),(-0.2855,0.7300,0.6199)
P534: 0  (0,2.1976),(2.0000,0.9013,-0.1300),(-0.2856,0.7190,0.6300)
P535: 0  (0,2.1976),(2.0000,0.9027,-0.1200),(-0.2858,0.7209,0.6345)
P536: 0  (0,2.1962),(2.0000,0.9007,-0.1100),(-0.2857,0.7101,0.6443)
P537: 0  (0,2.1939),(2.0000,0.8962,-0.1000),(-0.2855,0.6990,0.6501)
P538: 0  (0,2.1912),(2.0000,0.8907,-0.0900),(-0.2856,0.7009,0.6601)
P539: 0  (0,2.1965),(2.0000,0.9045,-0.0800),(-0.2858,0.6900,0.6637)
P540: 0  (0,2.1952),(2.0000,0.9023,-0.0700),(-0.2860,0.6790,0.6702)
P541: 0  (0,2.1900),(2.0000,0.8903,-0.0600),(-0.2862,0.6808,0.6802)
P542: 0  (0,2.1913),(2.0000,0.8942,-0.0500),(-0.2864,0.6700,0.6830)
P543: 0  (0,2.1957),(2.0000,0.9053,-0.0400),(-0.2867,0.6590,0.6903)
P544: 0  (0,2.1857),(2.0000,0.8815,-0.0200),(-0.2874,0.6606,0.7000)
P545: 0  (0,2.1962),(2.0000,0.9071,-0.0200),(-0.2876,0.6503,0.7023)
P546: 0  (0,2.1875),(2.0000,0.8860,0.0000),(-0.2872,0.6478,0.7106)
P547: 0  (0,2.1882),(2.0000,0.8878,0.0100),(-0.2874,0.6405,0.7118)
P548: 0  (0,2.1881),(2.0000,0.8874,0.0200),(-0.2874,0.6301,0.7206)
P549: 0  (0,2.1835),(2.0000,0.8752,0.0400),(-0.2875,0.6283,0.7215)
P550: 0  (0,2.1842),(2.0000,0.8764,0.0500),(-0.2898,0.6205,0.7303)
P551: 0  (0,2.1859),(2.0000,0.8802,0.0600),(-0.2897,0.6103,0.7318)
P552: 0  (0,2.1853),(2.0000,0.8778,0.0700),(-0.2897,0.5992,0.7403)
P553: 0  (0,2.1822),(2.0000,0.8683,0.0900),(-0.2988,0.6005,0.7419)
P554: 0  (0,2.1812),(2.0000,0.8646,0.1000),(-0.2989,0.5901,0.7493)
P555: 0  (0,2.1843),(2.0000,0.8713,0.1100),(-0.2981,0.5793,0.7609)
P556: 0  (0,2.1792),(2.0000,0.8555,0.1300),(-0.2983,0.5784,0.7593)
P557: 0  (0,2.1835),(2.0000,0.8650,0.1400),(-0.2978,0.5704,0.7706)
P558: 0  (0,2.1755),(2.0000,0.8409,0.1600),(-0.2976,0.5601,0.7703)
P559: 0  (0,2.1726),(2.0000,0.8314,0.1700),(-0.2997,0.5491,0.7811)
P560: 0  (0,2.1778),(2.0000,0.8406,0.1900),(-0.2996,0.5482,0.7794)
P561: 0  (0,1.3965),(-0.0000,-1.1447,0.8000),(-0.2994,0.5393,0.7807)
P562: 0  (0,2.1655),(-2.0000,-0.8082,-0.1900),(-0.2995,0.5501,0.7797)
P563: 0  (0,2.1698),(-2.0000,-0.8242,-0.1700),(-0.2898,0.5601,0.7706)
P564: 0  (0,2.1655),(-2.0000,-0.8148,-0.1600),(-0.2898,0.5694,0.7698)
