P1832: 0  (0,2.1664),(-2.0000,-0.8032,0.2200),(-0.3400,0.9100,0.2200)
P1833: 0  (0,2.1647),(-2.0000,-0.7956,0.2300),(-0.3400,0.9100,0.2200)
P1834: 0  (0,2.1677),(-2.0000,-0.8038,0.2300),(-0.3400,0.9100,0.2200)
P1835: 0  (0,2.1691),(-2.0000,-0.8045,0.2400),(-0.3400,0.9100,0.2200)
P1836: 0  (0,2.1693),(-2.0000,-0.8020,0.2500),(-0.3400,0.9100,0.2200)
P1837: 0  (0,2.1686),(-2.0000,-0.8001,0.2500),(-0.3400,0.9100,0.2200)
P1838: 0  (0,2.1736),(-2.0000,-0.8105,0.2600),(-0.3400,0.9100,0.2200)
P1839: 0  (0,2.1733),(-2.0000,-0.8097,0.2600),(-0.3400,0.9100,0.2200)
P1840: 0  (0,2.1743),(-2.0000,-0.8091,0.2700),(-0.3400,0.9100,0.2200)
P1841: 0  (0,2.1757),(-2.0000,-0.8130,0.2700),(-0.3400,0.9100,0.2200)
P1842: 0  (0,2.1744),(-2.0000,-0.8095,0.2700),(-0.3400,0.9100,0.2200)
P1843: 0  (0,2.1767),(-2.0000,-0.8121,0.2800),(-0.3400,0.9100,0.2200)
P1844: 0  (0,2.1791),(-2.0000,-0.8152,0.2900),(-0.3400,0.9100,0.2200)
